forehead width (cm),jaw width (cm),face length (cm),face width (cm),face shape,best hairstyle
13.67204918628214,13.435352197236867,18.5577803002367,14.313583193855138,Diamond,Tousled Waves
14.758890826242009,11.295463081059152,17.777280828713852,13.524172418556804,Heart,Chin-Length Bob
14.031476819786729,14.50756224747506,17.847457509534365,15.083892929075589,Square,Soft Curls
15.012026170856148,14.024228956955286,15.549996846342157,14.655661003868694,Square,Soft Curls
14.235101018207073,11.089487771770747,17.610544099484578,13.263491551713065,Heart,Chin-Length Bob
14.134328196997913,12.701792481783222,16.453499166155034,14.195034883089242,Round,Long Straight
14.467899980275902,13.459712797161613,18.585872353745206,12.875585155021344,Oblong,Curtain Bangs
13.560745518117352,13.61712773333032,17.702550045642234,12.988914020406368,Round,Long Straight
13.707309190322258,12.817147342546367,16.173533634156307,14.509758062443963,Round,Long Straight
14.099651305035593,13.723734438613393,17.427491837984284,13.779870727793098,Round,Long Straight
13.598678669800215,14.60701482980478,16.858519849922043,14.392796252380139,Round,Long Straight
14.209662059713729,12.490377710017249,17.933164702169663,13.02818401928784,Oblong,Curtain Bangs
14.649321364170984,13.516845870252036,19.468773263229536,12.872229379478334,Oblong,Curtain Bangs
14.069006039711159,12.842654405445803,18.326968245480757,13.845855763738692,Diamond,Tousled Waves
13.899925221309358,14.686660915632755,17.155818441698464,13.33789688174869,Square,Soft Curls
13.990501351710382,13.771937512591611,19.249275846402792,14.370181031974331,Square,Soft Curls
14.280884955277019,10.051099333474987,17.39773803413489,13.074864731053252,Oval,Side Swept Bangs
13.879383550844256,14.22120436906089,17.525275412804902,14.137486618803491,Round,Long Straight
13.341805749995133,13.300490618988364,17.967383226137464,14.690816860870767,Diamond,Tousled Waves
14.39583435636281,11.465782916571209,16.685587667565756,13.385263732048195,Heart,Chin-Length Bob
14.557338040933708,12.794257874237587,18.604720820615103,13.552423615759706,Oblong,Curtain Bangs
13.291262191919182,14.538913889459897,17.244513813219246,13.82753562864336,Square,Soft Curls
13.041514350697353,13.34102803302837,19.431611018717224,14.232895587823343,Diamond,Tousled Waves
13.138869842983262,13.622168804823538,18.06666547781445,14.522735845123625,Diamond,Tousled Waves
14.358040259784435,12.433692953654433,17.002510393012084,14.506662061590317,Square,Soft Curls
14.563071699612145,10.064042489289367,18.129971161540457,12.720623253529011,Oval,Side Swept Bangs
14.169975425688627,14.070617361784773,19.412126167018524,14.086604095962706,Oblong,Curtain Bangs
13.79392998106483,13.582036884730769,19.192796292055693,14.035314301541764,Diamond,Tousled Waves
13.724482988998922,14.020429240003184,17.68713321636751,13.779746742249444,Round,Long Straight
13.19239284344351,13.252262979778585,18.631107011610958,14.241006301735297,Diamond,Tousled Waves
13.770418229629016,11.238269600123171,18.125521836177672,13.380509167265279,Oval,Side Swept Bangs
14.032743876815049,11.552980766675427,18.644279306765032,13.144925145737433,Oval,Side Swept Bangs
14.384786242514219,14.387023660889312,17.421126966529627,14.453787949819182,Square,Soft Curls
13.39739271627564,13.244345941027754,15.999092295251177,13.353932524519324,Round,Long Straight
14.964088208711399,13.848991240194922,19.028500038113958,13.885007701677662,Oblong,Curtain Bangs
13.738402312567134,13.371274390860421,17.006212088426917,13.95887565955089,Round,Long Straight
13.710145274689749,14.076764640251364,17.051835715708325,14.381368532686162,Round,Long Straight
14.954473698520987,11.715467500110904,17.31951249730611,12.824203617522093,Heart,Chin-Length Bob
13.896730324604984,13.407980212303064,17.02126034621056,14.013802315888476,Round,Long Straight
15.289080196788456,12.692059300742557,17.9615457814906,13.376491382165401,Oblong,Curtain Bangs
13.321833512437212,13.318027448110216,18.509379703747378,14.478559813197073,Diamond,Tousled Waves
12.897747162276659,12.994130958758255,18.43312224664888,14.227502568838439,Diamond,Tousled Waves
14.285615378215258,13.555400576081562,18.194427195698307,13.415689000888488,Diamond,Tousled Waves
13.25137744002504,12.98077671841393,18.54445547696028,13.976530836156865,Diamond,Tousled Waves
13.652598543082942,13.040240011630996,19.449813900640297,13.383861994607111,Oblong,Curtain Bangs
14.246831329970062,14.18380506190774,18.351406965431725,14.145768823973139,Square,Soft Curls
14.305746627024432,11.029360659878453,17.940372387299025,12.29687839375234,Heart,Chin-Length Bob
14.394087833148497,10.39123185803948,17.700697076121195,13.113847906935403,Oval,Side Swept Bangs
14.546102119941335,13.299767498377275,19.047184362082493,13.366543407471411,Oblong,Curtain Bangs
14.524818685056449,12.165180830364816,17.876152773701723,12.773136967436985,Heart,Chin-Length Bob
14.656112566635281,13.683498516115408,16.69152998831278,13.389526607060345,Round,Long Straight
14.023418103728384,13.435493707261951,17.745758805954836,13.847382343892955,Round,Long Straight
14.065577044325686,10.831917178192652,19.045554941205683,13.554898801745711,Oval,Side Swept Bangs
14.827000201487795,10.458497668563524,18.639459867461095,13.955509196126354,Oval,Side Swept Bangs
14.801327289357046,10.405859051936682,19.2963954637964,12.536220811758053,Oval,Side Swept Bangs
15.066469273830231,12.54577807378638,18.66888517203363,13.233824349543703,Oblong,Curtain Bangs
13.408068861436336,13.574218299990548,17.702314580604003,13.978373227901644,Diamond,Tousled Waves
13.524052955168557,13.645243509823729,16.947110717236416,14.068790593102502,Round,Long Straight
13.976661506602568,13.01136689333425,19.143453163060055,13.610135073590932,Oblong,Curtain Bangs
13.238630328674894,12.878327300142038,18.52391975082724,13.835028514029785,Diamond,Tousled Waves
13.774466260531103,12.864585348599023,17.347576755641686,13.590394277560806,Diamond,Tousled Waves
14.131674617512918,11.469755286131159,17.4892101445577,13.839205032816201,Heart,Chin-Length Bob
14.350541613930647,11.59038870651151,17.893561644072314,13.574503709046473,Heart,Chin-Length Bob
14.47464963660878,10.677828166524348,18.034783931468343,14.049768140167862,Oval,Side Swept Bangs
14.367806447664291,9.948917143749402,18.612564654780847,13.144842557341393,Oval,Side Swept Bangs
14.48565460501635,14.07019527786837,18.586113273278,13.376489662225653,Oblong,Curtain Bangs
13.160983674187367,14.221155258362066,17.063207080850155,13.70716026454962,Square,Soft Curls
13.466636154577285,14.367563082689657,18.033925818689006,14.037421779096794,Square,Soft Curls
13.377331121471371,14.303715086457277,16.6129981970422,12.931097654537771,Round,Long Straight
14.692222932168532,10.929902418259637,18.316487047015062,13.295245010800153,Heart,Chin-Length Bob
14.263215461968796,14.71976203484126,16.897501871813063,13.73716794473098,Square,Soft Curls
14.175295557241418,13.808549472586487,18.652645293825064,13.022252728125624,Oblong,Curtain Bangs
14.065569696361566,13.201455949506876,17.053000478410006,13.239108999895429,Round,Long Straight
15.600613801115413,9.934452092888465,18.31312464361179,13.474027040402902,Oval,Side Swept Bangs
15.008089889909876,12.694154040301527,20.023924143688728,13.538843024100936,Oblong,Curtain Bangs
14.673323349212735,10.993118133565963,18.104016401153416,13.129292724708002,Heart,Chin-Length Bob
14.572946108458535,13.47136421517915,17.459364882101355,13.742601167802368,Square,Soft Curls
13.519786703670052,14.372387423220344,17.791968617541183,14.641485837292194,Square,Soft Curls
13.591494292406098,10.899271692904628,19.973646429903898,13.305490239689057,Oval,Side Swept Bangs
15.349809120888944,11.372742074297076,17.114843636814648,13.331845883813548,Heart,Chin-Length Bob
14.357800575345031,13.068707909758519,16.6861282836025,14.321358876577237,Round,Long Straight
14.488326051837092,10.707439146872938,18.6417883319583,13.679935895687658,Oval,Side Swept Bangs
14.269335570585,10.566272447914072,17.957421073736068,14.005143325846555,Oval,Side Swept Bangs
13.495313645580605,14.069362521704502,16.864837275022296,14.123816036898143,Round,Long Straight
13.277376581622374,12.823690071427023,17.36462463501004,13.335094926952241,Diamond,Tousled Waves
14.334175371868557,11.622698585778561,18.327567180987344,13.263920836513096,Heart,Chin-Length Bob
14.043152933520771,9.896447206740339,18.784061511611657,14.043244995083903,Oval,Side Swept Bangs
15.062007140857267,11.88476412669159,18.138320773807795,14.302916404814052,Heart,Chin-Length Bob
13.58754452628914,13.440515536594306,18.06464780674013,13.185176861013531,Diamond,Tousled Waves
14.169435492276593,11.506392823578912,17.844270126645988,14.41375944026489,Heart,Chin-Length Bob
14.519623745240269,12.131495287204025,17.591900213097073,13.328916348576904,Heart,Chin-Length Bob
13.818284509804773,10.176621554209445,18.811618083713377,13.490126901130218,Oval,Side Swept Bangs
14.961093026119253,10.546080235110182,18.29509277595094,14.350879038456554,Oval,Side Swept Bangs
14.43955248372999,10.938806570962631,18.266456852705737,13.772404414184518,Oval,Side Swept Bangs
14.907164943276648,11.620916306486192,16.615016229393877,13.488847808122298,Heart,Chin-Length Bob
14.722348922130546,13.415306363199406,19.225751251457304,12.591243793942741,Oblong,Curtain Bangs
13.192810632421773,13.353390099910705,18.42408767825349,14.444619983182088,Diamond,Tousled Waves
13.408674129911736,13.351336565473577,18.230393857265803,13.368518364859481,Diamond,Tousled Waves
13.262184993839107,13.37774798292963,19.084635795060763,13.013205924861017,Oblong,Curtain Bangs
13.741349787436555,11.842568097043598,17.67799297043768,13.74994281650642,Heart,Chin-Length Bob
14.987717923735062,12.376239134351106,18.631252546640983,13.16944241362317,Oblong,Curtain Bangs
14.566246805104727,12.662638091732893,17.922022781220875,14.090445031259575,Round,Long Straight
14.438485987778405,11.406997148810445,17.59129670344813,13.988070448630733,Heart,Chin-Length Bob
13.75945540875814,13.34442372966266,18.794959352521325,12.958187364750561,Oblong,Curtain Bangs
15.665991456700489,11.7317079960303,18.125455619012314,14.0315327889605,Heart,Chin-Length Bob
13.831890853275421,12.43323207105422,16.536396358738955,13.107343526962715,Heart,Chin-Length Bob
13.766698898229093,14.28841076377886,17.629547607992066,13.940516806252553,Square,Soft Curls
14.20196434005272,12.829179923563782,18.21727095396536,13.527123284186942,Oblong,Curtain Bangs
14.17607478618343,14.301156931170214,16.593697652442014,14.37144621882934,Round,Long Straight
14.344079861262134,10.949796947504723,19.10233925881677,13.57201062916314,Oval,Side Swept Bangs
13.335669307625238,13.557340797973263,18.54036091038958,13.516375307315094,Diamond,Tousled Waves
13.818892628970554,10.358152323096402,19.39216160380664,13.948069177949673,Oval,Side Swept Bangs
13.250250064761337,12.901045142941989,17.599829998568804,13.448942677390963,Round,Long Straight
14.742966716815083,10.227127813353217,19.451853374775375,13.177312980980709,Oval,Side Swept Bangs
15.061907474545277,10.547522218469032,18.650225620588465,12.694861057726598,Oval,Side Swept Bangs
13.474179443610156,11.395154861503585,17.938996491051046,12.934564808661523,Heart,Chin-Length Bob
13.751006395189338,13.428540132576734,19.28648393492126,13.196819973949182,Oblong,Curtain Bangs
14.839512425791481,10.893371031968714,17.63217980067314,14.278802143992861,Heart,Chin-Length Bob
14.52115340602492,10.524102121098302,19.856471217967737,12.924436496078286,Oval,Side Swept Bangs
13.761689789549829,13.818248759193423,18.062645007112373,14.271085664747034,Diamond,Tousled Waves
13.317049676623563,13.145749789365965,17.166269152670182,14.424800720981873,Round,Long Straight
15.050627497635812,11.101469019330983,18.462488202788723,13.967017139845526,Oval,Side Swept Bangs
13.334628713893062,13.535504568550216,18.324345277938807,14.068753979465304,Diamond,Tousled Waves
14.384369147322802,12.585198561575806,18.410920373741074,13.28865203510046,Oblong,Curtain Bangs
12.830221597165048,13.509200461042777,18.650798977900216,14.010830013076776,Diamond,Tousled Waves
13.922846731561474,11.02566784698235,19.698632494322567,13.546224062950301,Oval,Side Swept Bangs
14.420819307947331,13.28848762252638,19.269623628814816,13.203768954542744,Oblong,Curtain Bangs
13.802742472346655,13.955852999725922,18.121701066977966,13.315527829124653,Round,Long Straight
14.434910618114444,10.890078101407397,18.62359644778236,13.195096346748715,Heart,Chin-Length Bob
13.602526312381453,13.458406758150877,19.899675924628507,13.503078671370739,Oblong,Curtain Bangs
14.589801881244838,10.637241414629488,19.33309121055,13.13558711235819,Oval,Side Swept Bangs
13.763125054950352,13.264810592637613,16.409571565256385,13.856227727594232,Round,Long Straight
15.043980029462467,10.700230319948103,18.880529879954672,13.545982324775524,Oval,Side Swept Bangs
14.426175538636679,12.898258448497016,18.833715017257,13.322843260228069,Oblong,Curtain Bangs
13.567080730398825,13.319556401479305,18.154339056015896,13.666438926265194,Diamond,Tousled Waves
14.647265982166402,13.537247270425045,18.42544655140364,13.736928215691922,Diamond,Tousled Waves
13.293782586950528,13.152191647515139,18.36629822337732,12.93179738917694,Diamond,Tousled Waves
13.7641350303012,11.176097711764763,17.918757215409258,13.364013289413005,Heart,Chin-Length Bob
14.826078079827804,12.632815897697009,18.60439636702861,13.830416690583398,Oblong,Curtain Bangs
14.542435852474794,11.976798082983324,18.857318096539053,13.143681055809886,Heart,Chin-Length Bob
14.16539293142777,13.103884329903211,17.979894604871884,13.130833758683666,Oblong,Curtain Bangs
14.576008886112927,13.42040987773021,19.315667385793322,13.105948944333273,Oblong,Curtain Bangs
13.484126795043986,14.140790272141384,16.73633084509154,14.170274440281135,Round,Long Straight
14.057469712009269,14.751446916949396,18.015520798847337,13.365585948148894,Square,Soft Curls
13.938896598918095,11.815822556631321,17.780588605164574,13.259357280157701,Heart,Chin-Length Bob
14.997656351415614,10.548562582602537,18.532912297418168,13.800642310616196,Oval,Side Swept Bangs
13.805907742495648,14.807644109854424,17.113289214126112,14.36020602806169,Square,Soft Curls
14.555485017965063,12.794449980550125,16.81136652592884,14.598176852486846,Round,Long Straight
13.89700631522018,13.137089465191309,17.861181915610107,14.31815759269122,Diamond,Tousled Waves
14.534115944327516,13.369494832309389,16.900037723611355,14.140273270425789,Square,Soft Curls
14.275197975570652,13.824954297602963,17.86572564917256,13.663699755559321,Square,Soft Curls
13.321281655631893,13.044912035415779,19.027173178891296,13.14404082201865,Oblong,Curtain Bangs
13.952146593158655,10.555854986390095,17.55168717685483,13.915135080690884,Heart,Chin-Length Bob
15.118664907774463,10.948692229649888,18.022887760161165,13.023202298446073,Oval,Side Swept Bangs
14.07505027250725,13.81818577118558,17.17367769306774,13.005752070561098,Round,Long Straight
13.843907683969553,13.19838772419021,19.24722767848814,13.542714752195037,Oblong,Curtain Bangs
14.559347549725432,10.605896371070932,18.5519467760887,13.762762440496543,Oval,Side Swept Bangs
14.644160901542135,10.499870480817677,18.344479017757727,13.519772922946508,Oval,Side Swept Bangs
14.068876563527107,13.631169608799013,17.164251724621668,14.699341879949573,Round,Long Straight
13.562448370667045,12.959885017989576,18.65672312965412,13.183145998374625,Diamond,Tousled Waves
13.754055526093497,13.340699114192278,19.262371701122586,12.77362405029365,Oblong,Curtain Bangs
13.8023063222937,13.663408896445983,17.267829077980043,14.506260865451198,Square,Soft Curls
13.727965157604055,13.1936362351027,17.953950853104594,13.19123464792313,Diamond,Tousled Waves
14.64467268351364,14.293878068564904,17.155019217138793,14.392135985301696,Square,Soft Curls
14.451463701397952,10.358721721334929,18.757718193286085,13.188943831829476,Oval,Side Swept Bangs
13.820555682152603,14.046229374303138,17.261278266178092,14.366399461676197,Square,Soft Curls
14.778598303697454,13.111378084997517,16.167255911636257,13.011969414593642,Round,Long Straight
13.406573436038281,12.954627897171468,18.324528006276477,13.915726775929496,Diamond,Tousled Waves
13.232133281155736,13.027361011479668,17.66914259128062,14.094506881661891,Square,Soft Curls
13.303308686678257,12.585755810883766,18.454079046139743,14.472594186093836,Diamond,Tousled Waves
13.962962883446044,13.06397817866704,17.000384699007114,13.332660140769988,Round,Long Straight
14.362802163846938,13.536736305738907,16.1170484270351,13.870203587923923,Round,Long Straight
14.40103611302844,13.08028332306864,18.8511612237499,12.781515768335314,Oblong,Curtain Bangs
14.77176177809607,10.21416771106958,17.23554066636046,13.33781110289821,Oval,Side Swept Bangs
14.439554543144434,13.778723823456463,18.408610749158846,14.244062121046165,Square,Soft Curls
13.590048496507466,13.15308316702957,18.188774999479755,13.722159675910289,Diamond,Tousled Waves
13.839938551629354,14.261651183726434,17.037507418014087,13.477350113215689,Square,Soft Curls
13.041770629767822,13.959888342067913,18.48305951913142,13.999745299715807,Diamond,Tousled Waves
13.764065141331622,13.452627383989737,18.933852731564823,13.331314249444358,Oblong,Curtain Bangs
13.096740708363386,13.260209418753494,18.013988852759645,13.4767007055768,Diamond,Tousled Waves
14.818415167249787,10.702101910115497,18.100776937575557,13.81180194275138,Heart,Chin-Length Bob
14.07982276951855,11.07957216290953,17.69982412674576,13.616715936189753,Heart,Chin-Length Bob
14.41246450013788,11.73934376738278,18.71060408911916,13.23388630665622,Heart,Chin-Length Bob
13.697408671123956,11.94579611754004,18.670058446180743,13.6703929086703,Heart,Chin-Length Bob
13.939639843540263,10.424013154448446,17.845151211910125,13.745567845002444,Oval,Side Swept Bangs
13.64102159660419,13.093099364005218,18.473089908477508,13.297932696268195,Oblong,Curtain Bangs
14.053552548618555,13.27876369045659,19.005955079355978,12.872377342371028,Oblong,Curtain Bangs
13.69810203414633,13.182635349357145,17.73638602252796,14.9462347325313,Diamond,Tousled Waves
14.726435260093318,10.41226505492502,19.333304921483023,14.227648378272107,Oval,Side Swept Bangs
14.415899701708492,11.694005531003267,17.310488031657783,13.408648896932014,Heart,Chin-Length Bob
13.888156994321196,14.079571358850682,17.688027191058232,14.310734235675096,Square,Soft Curls
14.306522297813354,12.73857695910852,18.50727770431112,13.040634265828793,Oblong,Curtain Bangs
14.088777022592305,13.619036250547087,18.39077375874271,13.11286415085693,Oblong,Curtain Bangs
14.966158764567577,10.353614175478773,18.772521521356186,13.430979714037024,Oval,Side Swept Bangs
14.10112907519613,13.862100873511443,17.85945508818156,13.238316476948953,Square,Soft Curls
13.634216917656152,13.645971835754182,17.238744969998216,14.775137403431462,Round,Long Straight
13.798471908524313,14.76079439287083,17.17945118752275,14.702439289755768,Square,Soft Curls
14.549373051936135,12.854316310601153,19.15371236004809,13.229880863077874,Oblong,Curtain Bangs
14.801461220253788,10.384258677864619,18.32164484366656,14.037575663032504,Oval,Side Swept Bangs
13.769853927267205,13.915514302711705,16.868860182741045,14.862779165364676,Round,Long Straight
14.171959302490166,11.188062430838848,18.589238308379166,13.264313998951403,Heart,Chin-Length Bob
14.641217800892294,13.948793550945005,16.903313281811677,13.107045920879015,Round,Long Straight
13.972133869632804,14.035794668463046,18.115927626095836,14.834805178067812,Square,Soft Curls
13.920092675138543,13.521864278339125,19.391608920960177,13.659703231422371,Oblong,Curtain Bangs
14.415858012633725,12.45368828965975,18.91368849186197,12.807769738779127,Oblong,Curtain Bangs
13.886501595195506,14.497978687587484,17.673869272143836,14.61044804734703,Square,Soft Curls
14.140827540236717,13.299164083966573,16.224728888457275,14.10132382047898,Square,Soft Curls
14.379179933479875,10.082767885136127,17.503259787825026,13.191659911811927,Oval,Side Swept Bangs
13.72075917008246,13.833842906077438,17.070594604235957,14.833215876420539,Round,Long Straight
13.965869035731188,10.82602183449981,18.529882432012013,13.766401183939028,Oval,Side Swept Bangs
14.282637065206373,12.075108284538269,17.963588352820295,13.150641734087168,Heart,Chin-Length Bob
14.476921000730751,11.38516275700988,18.062301282429686,12.908107892524509,Heart,Chin-Length Bob
14.194695728570396,13.36384822196382,19.011494382266978,13.764241388683581,Oblong,Curtain Bangs
14.342784418984664,13.978382585652843,17.628507072793173,14.176145884454185,Square,Soft Curls
14.37590521759165,12.499176605292204,18.83785860864398,12.68213391192071,Oblong,Curtain Bangs
14.47574464782129,13.464145800579528,16.884458972048435,14.474360772102548,Round,Long Straight
13.621388580478039,12.781888973184111,18.187487429782262,13.687093002343808,Diamond,Tousled Waves
13.4763178989659,12.941206206972312,18.899094926510866,13.205529990320086,Oblong,Curtain Bangs
13.288657914380018,14.588303668462885,17.465033986973033,14.044640162928662,Square,Soft Curls
14.688312978196441,10.158320975058848,18.770137120611583,13.339492902071441,Oval,Side Swept Bangs
14.072068698147406,11.812948393752201,18.57252265735457,13.831358168554111,Heart,Chin-Length Bob
14.951052443821498,10.26530673293213,17.56375997689832,14.086244875622187,Oval,Side Swept Bangs
15.06749189202703,13.810595539064023,18.8200773899541,12.80817991218405,Oblong,Curtain Bangs
13.274161515428824,12.63856084019934,16.926348564914473,14.832010414798324,Round,Long Straight
13.914974353413255,14.141395480039499,18.222782187068134,13.81962473107272,Square,Soft Curls
15.05954096691298,13.985513298313466,18.92630627873248,13.028738168843725,Oblong,Curtain Bangs
14.17788535698831,13.318309711103966,16.415082991805434,14.668321921858603,Round,Long Straight
14.716479930152337,13.270490394077822,18.338910932774244,12.77955744204368,Oblong,Curtain Bangs
14.251900621160447,13.015335224135193,18.81732298864825,13.640040051729919,Oblong,Curtain Bangs
14.323702273792064,14.707471669085637,17.009410690756717,13.850654578396139,Square,Soft Curls
14.524877309161345,13.384393191014318,19.789681005171243,13.410184650651356,Oblong,Curtain Bangs
15.416401568223916,10.689595835878968,19.125952973430152,13.35700748221929,Oval,Side Swept Bangs
14.493973377298882,10.837976877175647,19.449464817314297,13.780300291497518,Oval,Side Swept Bangs
14.444357603834396,12.235937475606853,16.697722984254202,12.790577457283892,Heart,Chin-Length Bob
14.169886388991829,13.502277997098636,17.273742202186654,14.054397371992868,Round,Long Straight
14.44612125980249,12.892880940564664,19.29044484156866,13.629511414881284,Oblong,Curtain Bangs
14.718198500701982,13.993868114009365,19.12104523589563,13.354146725275752,Oblong,Curtain Bangs
13.720617931155656,10.260994112817842,18.388697741631155,13.909401894186423,Oval,Side Swept Bangs
14.202776972350522,11.93022985521168,17.81250795840441,13.394118457764012,Heart,Chin-Length Bob
14.311234740881789,13.057660282051733,18.771678697934135,12.597920936579733,Oblong,Curtain Bangs
13.37001313319772,13.022613292064081,17.968689404454793,14.054674761720719,Diamond,Tousled Waves
14.482847329525276,13.300344768397387,19.510988800129187,13.469432766781699,Oblong,Curtain Bangs
14.338370984500811,10.288418081211576,18.68583436147498,13.717788634833205,Oval,Side Swept Bangs
15.122199406556529,12.137982869528372,17.537749952046404,13.430552859641754,Heart,Chin-Length Bob
13.714656183285406,13.59707354005076,18.68393928107633,13.819693575155068,Diamond,Tousled Waves
13.90847437959093,10.985592352766757,17.95209051019232,13.645892494450981,Heart,Chin-Length Bob
13.979572978566072,11.534663733459306,18.13459577957616,12.921947436502048,Heart,Chin-Length Bob
14.386914419453081,13.303045103797878,17.591511398821684,13.75276068429928,Round,Long Straight
14.012551107404343,11.270149863151296,17.764907574032982,13.291685903529448,Heart,Chin-Length Bob
14.116520302314424,13.339966364565067,18.90551042807608,13.224195284555256,Oblong,Curtain Bangs
12.821990670592633,13.346094288541353,18.178492212250113,14.637993963095763,Diamond,Tousled Waves
14.014177423160795,9.750204739190202,18.865116963227837,13.626419436538635,Oval,Side Swept Bangs
14.020877560879407,10.706289695090454,18.595793371654445,14.165484412127856,Heart,Chin-Length Bob
12.819014613633394,13.741210477524058,18.370770552050594,13.78295813984806,Square,Soft Curls
14.240004611593834,10.360461914203198,17.843757172268553,12.801627087784071,Oval,Side Swept Bangs
14.472911643378499,13.012600008679863,17.64418936540836,14.477210620905623,Square,Soft Curls
13.81821683470208,11.024881104236572,18.43078243758422,13.738317151188523,Heart,Chin-Length Bob
13.948448418012669,13.67800875584769,19.620563215257445,13.352289926220276,Oblong,Curtain Bangs
13.829970681641008,13.048981377197592,19.14299343639965,13.177384491138293,Oblong,Curtain Bangs
14.301797531217606,12.716881833196261,16.250517146647653,14.113156434492742,Round,Long Straight
14.001113266438129,12.965822137897984,18.07670946258376,13.256932469378505,Oblong,Curtain Bangs
13.443218858802,13.443242911945182,18.25621839890853,13.786101594675678,Diamond,Tousled Waves
14.423825449676462,12.82742905153336,17.24005774665366,13.178762616356702,Round,Long Straight
13.148591916453663,12.750707631684165,18.60674524741445,13.818944569062182,Diamond,Tousled Waves
13.813538943825963,12.932089185325388,16.832633192116468,13.636712913646178,Round,Long Straight
14.367593609983036,12.824092214346651,19.68453611920533,12.609082786628305,Oblong,Curtain Bangs
14.113290601724577,12.393720521795274,17.59186890934316,12.842617774202218,Heart,Chin-Length Bob
14.596981667746538,10.283403347114504,18.0111640786591,13.046456929279186,Oval,Side Swept Bangs
15.2745491435092,13.849956949089124,16.529981695800416,14.786537412561646,Square,Soft Curls
14.79416071002271,10.166965510132506,17.954046183187216,13.75787851754251,Oval,Side Swept Bangs
14.369412934439373,10.497802219405585,18.722951406067978,13.26962484199444,Heart,Chin-Length Bob
14.587134151425614,14.145459912714177,16.49088066737343,14.543174530952234,Round,Long Straight
13.218692471422019,12.507987841146804,18.013612963705977,14.045272813752819,Diamond,Tousled Waves
13.289463046284448,13.086784959306314,18.784518428009637,13.902967826302381,Diamond,Tousled Waves
14.062600480042265,10.754405387342844,18.618204393661344,12.47319465501513,Oval,Side Swept Bangs
14.040047109984496,13.694430008210208,16.98847941286824,14.471789321996454,Round,Long Straight
14.148567028253684,10.60818292425503,17.581767957746955,13.65077088823548,Oval,Side Swept Bangs
15.024998910792856,12.822626330812222,18.60000724475083,12.978106018315927,Oblong,Curtain Bangs
14.261437047951992,12.796082357632267,19.212987931793613,13.573110811030311,Oblong,Curtain Bangs
14.094382834382168,12.595481399515332,17.46362127788707,14.494829486970872,Round,Long Straight
14.369012485145097,14.178501438379858,17.630301945141003,14.55149930774399,Square,Soft Curls
14.184380969840777,12.847053070476708,18.75234797439734,13.80877460009318,Diamond,Tousled Waves
14.423074572559141,10.702721285466199,17.668389398020242,12.996579760682359,Heart,Chin-Length Bob
14.27012410121548,10.933369040834188,17.584860833731188,13.283139612584437,Heart,Chin-Length Bob
14.026363513019735,13.132667751080529,16.77614561343279,14.209898943584497,Square,Soft Curls
13.411671397134295,14.041730293950668,17.088448677163314,14.328030099013496,Round,Long Straight
14.640237713100081,13.819354820686419,17.222800886688944,14.469630985665814,Square,Soft Curls
13.654087076202142,13.131213101270463,18.906381454797973,13.747175081386096,Diamond,Tousled Waves
14.220715992218436,13.218208690832501,18.50928795318037,13.279114238805919,Oblong,Curtain Bangs
13.986832116280814,13.365863243985002,18.237615022302723,13.771847218672061,Diamond,Tousled Waves
14.653215749023616,10.773501247754876,18.859930970196583,13.353650129925196,Oval,Side Swept Bangs
14.132898035070442,14.234854130090088,17.000912873703363,14.11121902267238,Square,Soft Curls
13.493223555592902,11.765111431372931,18.149415778069777,13.842370024276045,Heart,Chin-Length Bob
13.796592735450817,14.14493348834431,18.247579060008743,14.74580872656697,Square,Soft Curls
13.452062994619038,13.252435024130119,18.768465363655665,13.11735447894492,Diamond,Tousled Waves
13.341840223985033,13.69637150537065,18.70175038270893,14.031404318808763,Diamond,Tousled Waves
13.27763148822632,13.95605701212511,17.214889224967678,14.19416825277765,Square,Soft Curls
13.405566723054614,12.973299980843507,15.972461926585327,14.638335860971262,Round,Long Straight
14.285698779701832,10.536436293281803,18.50078757216078,13.057890891974374,Oval,Side Swept Bangs
12.9908152116062,12.827653602316843,17.866836590939382,14.030105372289572,Diamond,Tousled Waves
13.412553351071292,14.383566857843372,17.479206829823212,14.429741494748567,Round,Long Straight
14.42659732923665,11.079328326939137,18.374059199602982,13.47451742858688,Oval,Side Swept Bangs
14.572285442828184,10.754322468281217,18.876182159765253,13.296047664961241,Oval,Side Swept Bangs
14.238479947189129,11.847915891506188,18.17735391024135,13.289324599868515,Heart,Chin-Length Bob
13.542219408620406,13.129233427552524,19.317973170623226,13.939463302414547,Oblong,Curtain Bangs
13.93413445927402,11.286759104513557,17.61514589115118,14.137221269452112,Heart,Chin-Length Bob
13.449899514964077,12.864017798325907,18.49699747631726,13.6531367338095,Diamond,Tousled Waves
13.694173062667188,12.862369551372478,19.894346091381305,13.396300877373282,Oblong,Curtain Bangs
13.875701996655904,13.367976171074424,17.121038988186868,14.163288708188366,Round,Long Straight
13.572576049052566,13.24335236258219,18.649443335126676,13.862208681807363,Diamond,Tousled Waves
13.797394282241237,12.971516260419728,17.967217341562193,14.024078882331972,Oblong,Curtain Bangs
14.877295801363873,11.074446105059064,17.669888035669857,13.171276651087943,Heart,Chin-Length Bob
14.701840583669476,13.235206109530505,17.576093359001867,13.9702133972439,Square,Soft Curls
14.244322341358494,13.442189809578238,16.121896121762656,13.89520620909138,Round,Long Straight
